x,y,z
-27.50377718884718,3.161472250168003,21.96565359360876
36.21337916194803,96.84135796397051,16.10595372653927
-3.810563553386804,169.8551282662062,32.92771106112338
0.9235477470045482,197.1205272508576,33.62800617820176
-34.77469838777184,180.3071117488868,36.41377949048754
6.55656736091558,61.02832483450522,32.11698849398395
12.34368481708935,123.1344107285194,26.1931982654318
-45.83337002796169,119.6346094713523,23.30253759456081
34.11075194888689,188.1188376662991,18.23537089962869
44.51585400823006,135.3769087376649,11.05750175407492
-50.65636015878921,82.72175067020449,10.52394053961968
34.2180635411685,59.98531764989802,17.06368826144486
-49.06860170380634,168.7123158106424,25.83927459802927
21.27839237299839,25.18103112292791,26.81843441229336
-60.70294978834186,135.7585385603514,1.641352062545129
-31.02837646330447,150.8652042925047,33.57075839986091
-0.08096236493408805,72.25739780812604,33.25030026514505
-19.10099546336961,133.0468119629318,34.46358105776071
-42.85724731837886,153.4355067914425,28.77151753479562
-23.10366041417951,57.93058190741724,29.98543049926591
-3.666689559941638,147.8728809417713,32.6804009831753
18.83033684610764,76.27295223459687,24.55109978002601
-28.76723009170705,102.4306137293741,30.81006681849046
42.89042466106039,48.6037755005246,8.225227222869796
4.147882316791458,141.0419272537443,29.57238024115379
-37.33673393683381,44.42690634401168,19.49346269762552
15.15979576602796,182.7717261515198,27.80056988282464
40.33902699090189,150.1210036191855,14.22268840415467
29.89545292224381,157.9489926874758,20.45579313785251
38.53773869688109,114.0035144710068,15.08754403052793
-16.07960573010472,47.72947844390811,31.51945001559042
25.62904028457539,62.29227480384362,21.75450770255891
-11.68708152641175,76.73489376440247,33.10788620845371
-12.75213818434798,11.39586547349309,31.89160540437696
33.47648267463632,76.2838213017309,17.42537736238214
-10.20222126560952,187.5891895416097,35.70393469207593
-19.97508726737352,75.75349839411599,31.74296667642302
-40.90696245151347,163.3936272858389,31.11497532052178
-27.73950017773064,166.4862635969261,35.92536824281175
48.73699606169585,116.0318232434801,6.973698097299356
-40.02686420873536,111.7110255360692,26.55080287588629
39.90915822152311,159.0449068473424,14.41457079622242
3.661402598912489,97.34851412944705,32.27142004525317
3.809138641191353,35.32727162306637,32.74717924792572
-32.75690137440694,110.91046883186,29.97494226371232
48.91393251772703,154.9382739089723,3.432981563921041
-45.72000496614911,89.38406946412515,19.40997955495743
21.48266974762903,88.49348213527969,22.78788995896839
35.79185832532565,104.603062915079,16.44051910464118
34.51001251719389,87.0130700698695,16.9066340631055
4.769953035003042,51.47150754490439,32.57323578804165
14.79109015041047,40.08491200053723,29.28832568228651
-5.931089981628949,87.10705521038153,33.6501439827772
23.4012604015069,192.4573863907524,24.8716146464733
-22.95349062323625,28.7689385962751,28.34433353824058
-51.39131202686853,186.879732804889,26.50351647706797
26.92991117637741,142.8149731224363,21.27938116692627
-52.21320516448911,149.7953685189816,20.32312422189566
-42.00768893593443,56.57845578225071,16.74496140163707
-45.55559792885937,102.4581223025706,21.51424886948676
